order_id,order_date,customer_email,customer_name,shipping_address,product_name,category,quantity,unit_price,unit_cost,region,channel,status
11452,2024-12-07,adavis@example.com,Patricia Sandoval,"45734 Graham Ports, Jonathanfort, WY 28472",Whiteboard 24x36,Office,1,69.99,34.99,West,web,completed
11453,2024-05-06,ambertate@example.org,Rachel Duffy,"566 Hull Corners, South Amy, MH 40208",Sticky Notes Bulk,Office,1,18.99,9.99,Southwest,mobile,cancelled
11454,2024-07-03,lramos@example.net,Kimberly Young,"5096 Montgomery Parkway, South Ericmouth, AR 20135",Webcam 1080p,Electronics,3,89.99,39.99,Southeast,web,returned
11455,2024-02-11,brandonvalencia@example.net,Megan Ramirez,"3435 Rice Ranch, Gregoryville, HI 13886",Portable Charger,Electronics,3,59.99,29.99,Northeast,mobile,cancelled
11456,2024-02-09,paul38@example.com,Joseph Williams,"9466 Rebecca Radial Apt. 376, Scottmouth, NE 96793",USB-C Hub,Electronics,1,59.99,29.99,Northeast,mobile,completed
11457,2024-07-21,sandovalnicole@example.com,Christopher Burnett,"965 Arnold Lodge, Lake Annaton, AZ 40176",Phone Stand,Accessories,2,19.99,9.99,Southwest,mobile,completed
11458,2024-12-18,edwardscarrie@example.org,Carlos Stephens,"13855 Katie Burg Apt. 957, Port April, CT 04586",Standing Desk Mat,Office,5,59.99,29.99,Midwest,mobile,cancelled
11459,2024-03-06,lopezkelly@example.com,Anna Weaver,"PSC 8061, Box 9499, APO AP 15696",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Southwest,web,completed
11460,2024-09-27,robingarrett@example.net,Shawn Rogers,"687 Walter Underpass, Jonestown, ND 02004",Noise Cancelling Earbuds,Electronics,1,119.99,59.99,Southwest,email_campaign,completed
11461,2024-03-21,chelsey29@example.org,Nicole Gould,"71961 Sydney Forges Apt. 213, Barbaraburgh, DC 06017",Webcam 1080p,Electronics,1,89.99,39.99,Southwest,mobile,completed
11462,2024-02-26,blake03@example.com,Angel Hickman,"2748 Paul Coves Apt. 262, Lake Jerometon, MS 78083",Whiteboard 24x36,Office,3,69.99,34.99,Southeast,mobile,completed
11463,2024-03-01,sherry65@example.com,Carol Wilson,"112 Nancy Ridges, East Brian, MD 47316",Webcam 1080p,Electronics,1,89.99,39.99,Southeast,web,completed
11464,2024-01-15,icarpenter@example.org,Chris Wilson,"688 Megan Prairie Suite 196, West Michaelstad, GA 12173",Phone Stand,Accessories,1,19.99,9.99,Southeast,web,completed
11465,2024-06-05,thomasbrandon@example.org,Abigail Martinez,"804 Burgess Valley, Larsenside, UT 10380",Monitor Stand,Office,1,49.99,24.99,Northeast,mobile,returned
11466,2024-10-07,qmeadows@example.org,Kristen Young,"4950 Smith Springs Suite 806, Lake Shirley, KS 45128",Cable Management Kit,Office,1,24.99,12.99,Northeast,mobile,cancelled
11467,2024-06-07,jreynolds@example.org,Marcia Rocha,"4294 Kevin Shores, West Christinemouth, VI 85768",Phone Stand,Accessories,1,19.99,9.99,Northeast,mobile,completed
11468,2024-11-06,lvelez@example.com,Megan Burton,"9195 Brady Lock Suite 728, Martinezport, TX 93850",Sticky Notes Bulk,Office,1,18.99,9.99,Midwest,mobile,completed
11469,2024-08-18,uwu@example.net,Brandy Casey,"761 Katherine Loaf, Port Jennifer, MO 57567",Monitor Stand,Office,1,49.99,24.99,West,email_campaign,returned
11470,2024-11-15,tatekyle@example.net,Robert Ross,"0165 Moore Parks Suite 402, West Lydiafort, DC 27538",Portable Charger,Electronics,1,59.99,29.99,Northeast,web,cancelled
11471,2024-01-24,lovedylan@example.org,Tyler Peterson,"08589 Greene Wells Apt. 721, Stephanieton, MA 20187",Pen Set Premium,Office,1,28.99,14.99,Midwest,mobile,completed
11472,2024-12-28,garrettrebekah@example.org,Randall Lopez,"6059 Keith Drive Apt. 221, New Christopherberg, PW 76346",Portable Charger,Electronics,3,59.99,29.99,Southwest,web,cancelled
11473,2024-03-04,sabrina31@example.com,Margaret Jones,"343 Liu Orchard Apt. 402, North Ronaldhaven, FL 30396",Wireless Headphones,Electronics,2,149.99,79.99,Midwest,web,cancelled
11474,2024-01-28,robinsoncindy@example.net,Stephanie Holmes,"96242 Cooper Mountain, Cochranmouth, MN 66552",Whiteboard 24x36,Office,2,69.99,34.99,Northeast,mobile,returned
11475,2024-03-02,shayes@example.com,Jennifer Saunders,"72544 David Islands, West Darryl, MH 61572",Sticky Notes Bulk,Office,3,18.99,9.99,Midwest,mobile,completed
11476,2024-05-05,angelarivera@example.org,Jacob Spencer,"04767 James Lane Apt. 828, Evanshaven, NV 10859",Whiteboard 24x36,Office,2,69.99,34.99,Northeast,web,completed
11477,2024-10-28,briankennedy@example.org,Ryan Lewis,"PSC 8593, Box 1526, APO AE 12989",Sticky Notes Bulk,Office,1,18.99,9.99,Midwest,mobile,returned
11478,2024-07-31,castillokenneth@example.org,Troy Robinson,"61445 Brittany Ways, Velazquezstad, VT 60972",Mechanical Keyboard,Electronics,1,129.99,49.99,Midwest,web,completed
11479,2024-02-28,joseph33@example.org,Lisa Mendoza,"33497 Cindy Ville Suite 010, Lake Jamieport, IN 39100",Wireless Headphones,Electronics,1,149.99,79.99,West,mobile,completed
11480,2024-02-15,carol75@example.net,Meredith Cervantes,"888 Mary Mountains, Brownberg, DE 48520",Webcam 1080p,Electronics,1,89.99,39.99,Midwest,web,completed
11481,2024-11-10,victorscott@example.com,Thomas Robertson,"033 Ethan Ferry Apt. 954, South Alexandermouth, IL 90385",Monitor Stand,Office,1,49.99,24.99,Southeast,email_campaign,completed
11482,2024-02-20,hooperjessica@example.net,Kelly Salinas,"7740 Smith Lodge Suite 656, North Emilymouth, MS 94485",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Northeast,web,cancelled
11483,2024-03-02,fernandoriddle@example.org,Walter Cobb,"93868 Timothy Turnpike, Kathrynberg, NE 34766",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Northeast,web,completed
11484,2024-09-17,carolgonzalez@example.org,Mindy Ward,"206 Keller Locks Apt. 485, North Hunter, KS 86147",Mechanical Keyboard,Electronics,1,129.99,49.99,Northeast,mobile,returned
11485,2024-08-25,jamie58@example.net,Shawn Hart,"5124 David Well Suite 378, South Katherinetown, ME 73784",Smart Plug 4-pack,Electronics,1,44.99,24.99,Southeast,web,completed
11486,2024-04-29,kristinaking@example.net,Michael Barber,"859 Jackson Road Apt. 793, East Kathrynchester, ID 90855",Whiteboard 24x36,Office,1,69.99,34.99,Midwest,web,completed
11487,2024-10-11,frogers@example.org,Joel Stone MD,"8613 Davis Glens, New Michaelside, AK 72292",Wireless Headphones,Electronics,1,149.99,79.99,Southeast,email_campaign,returned
11488,2024-11-21,harold72@example.org,Lawrence Frazier,"50011 Jeffrey Coves Suite 480, Justinborough, MT 33415",Monitor Stand,Office,1,49.99,24.99,Southeast,mobile,completed
11489,2024-03-27,wmontgomery@example.org,Kevin Smith,"64790 Combs Union Apt. 573, South Shawnshire, MS 61028",Smart Plug 4-pack,Electronics,1,44.99,24.99,Northeast,web,completed
11490,2024-01-01,paulwhite@example.org,Jennifer Williams,"2643 Brian Pass, Bradleymouth, GA 35491",Notebook 200pg,Office,1,14.99,7.99,Midwest,mobile,completed
11491,2024-03-26,christine71@example.net,Maria Cox,"77011 Parker River, Port Tammyfort, IL 82466",Portable Charger,Electronics,2,59.99,29.99,West,web,returned
11492,2024-12-14,jessicahorn@example.org,Laurie Romero,"08597 Shelly Parkway Suite 794, Lake Ruth, PR 54335",Wireless Headphones,Electronics,2,149.99,79.99,Northeast,web,completed
11493,2024-09-18,joseph70@example.org,Chris Foster,"9645 Rios Loaf Suite 949, Teresaland, MI 46845",Screen Cleaner Kit,Accessories,2,12.99,7.99,West,web,cancelled
11494,2024-06-02,joshuaramos@example.com,Maria Love,"3772 Angie Groves, Edwardsbury, SD 82256",Cable Management Kit,Office,2,24.99,12.99,Northeast,mobile,cancelled
11495,2024-05-23,marvin03@example.com,Hannah Spencer,"USCGC Warren, FPO AA 30591",USB-C Hub,Electronics,2,59.99,29.99,Southeast,web,completed
11496,2024-06-24,jamesferguson@example.com,Charlotte Lawson,"8040 Walker Fords Apt. 415, Lake Nicholeborough, HI 93106",Blue Light Glasses,Accessories,3,39.99,19.99,Northeast,web,returned
11497,2024-12-05,mary51@example.org,Sherry Russell,"963 Patricia Locks Suite 464, Shieldston, IA 29128",Standing Desk Mat,Office,1,59.99,29.99,West,mobile,cancelled
11498,2024-12-20,rebeccagonzalez@example.net,Deborah Rogers,"941 Natalie Brooks, Lake Tracy, AZ 63800",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Southeast,mobile,completed
11499,2024-01-05,flemingcaitlyn@example.org,William Baker,"738 Wendy Wall Apt. 614, Jasonmouth, NV 86392",Monitor Stand,Office,1,49.99,24.99,Southwest,mobile,completed
11500,2024-07-20,joseph78@example.net,Glenn Bautista,"PSC 2602, Box 7068, APO AA 44294",Ergonomic Mouse,Electronics,1,69.99,34.99,Midwest,email_campaign,cancelled
11501,2024-01-16,davila@example.com,Ryan Lyons,"92361 Ashley Crossroad, South Steven, MN 78911",Whiteboard 24x36,Office,1,69.99,34.99,Northeast,email_campaign,cancelled
11502,2024-07-02,susan13@example.org,Dr. Jeremy Cook DDS,"9106 Wilson Burgs, Adamsfort, AZ 60147",Portable Charger,Electronics,3,59.99,29.99,Southwest,mobile,completed
11503,2024-07-08,kathleenbecker@example.com,Nicholas Hunt,"48573 Spears Isle, Hannahtown, VI 38650",Screen Cleaner Kit,Accessories,1,12.99,7.99,Northeast,web,cancelled
11504,2024-05-23,christine72@example.net,Adam Wilson,"643 Ronnie Summit, Juliehaven, MP 35494",Desk Lamp LED,Office,1,44.99,19.99,Midwest,email_campaign,completed
11505,2024-04-23,victoria08@example.net,Stephanie Barajas,"20756 Megan Views, Ericton, DE 97915",Phone Stand,Accessories,1,19.99,9.99,Northeast,email_campaign,returned
11506,2024-12-26,erik02@example.net,Mary Morales,"235 Gomez Alley, North Scott, SD 78248",Notebook 200pg,Office,1,14.99,7.99,West,web,completed
11507,2024-05-22,prattjoshua@example.org,Melanie Clark,"95318 Smith Highway, East Christian, ND 18855",Pen Set Premium,Office,1,28.99,14.99,Northeast,email_campaign,completed
11508,2024-10-16,changheather@example.com,Beth Kerr,"093 Regina Key, Alyssamouth, IL 68161",Sticky Notes Bulk,Office,1,18.99,9.99,Midwest,mobile,completed
11509,2024-02-03,scott79@example.com,Laurie Fox,"553 Nicholas Corner Apt. 723, South Sarah, PR 17737",Pen Set Premium,Office,1,28.99,14.99,Midwest,mobile,completed
11510,2024-05-20,miranda18@example.com,Jack Lucas,"5903 Sharon Crossing, Lunamouth, PR 40259",Monitor Stand,Office,3,49.99,24.99,Southeast,web,returned
11511,2024-11-10,judy76@example.org,Gina Summers,"150 Destiny Heights Suite 403, Anthonychester, PA 47832",Desk Lamp LED,Office,2,44.99,19.99,West,email_campaign,completed
11512,2024-11-24,kristen93@example.com,Katie Miller,"277 Evans Trafficway, Burtonfort, KY 49273",Standing Desk Mat,Office,4,59.99,29.99,Southwest,web,completed
11513,2024-07-27,mitchellsuarez@example.org,Jose Hernandez,"9790 Trevor Station, Morganstad, PA 37752",Mechanical Keyboard,Electronics,3,129.99,49.99,West,mobile,completed
11514,2024-09-21,ashley67@example.com,Sarah Garcia,"956 Wilson Isle, Brendamouth, MH 04416",Standing Desk Mat,Office,1,59.99,29.99,Northeast,mobile,returned
11515,2024-08-03,kimberlyjordan@example.com,Raven Bennett,"72765 Linda Haven, Stacyborough, KY 14030",Mechanical Keyboard,Electronics,1,129.99,49.99,West,web,completed
11516,2024-02-11,oescobar@example.org,Douglas Diaz,"5955 Solis Crossing Suite 833, Laurafort, UT 54845",Whiteboard 24x36,Office,1,69.99,34.99,Midwest,mobile,completed
11517,2024-08-04,jhicks@example.net,Adam Hinton,"86043 Thomas Land, Erinside, MD 21298",Sticky Notes Bulk,Office,5,18.99,9.99,West,web,cancelled
11518,2024-02-02,garrettbeth@example.net,James Reyes,"60898 Lucas Burg, North Miguelside, ID 78779",USB-C Hub,Electronics,1,59.99,29.99,West,web,completed
11519,2024-11-16,davismike@example.org,Christopher Mitchell,"339 Sanchez Radial, East Reneebury, ND 73968",Webcam 1080p,Electronics,2,89.99,39.99,Northeast,web,completed
11520,2024-06-23,pstone@example.org,Lisa Rice,"167 Powell Summit Suite 208, West William, CO 24827",Laptop Sleeve 15in,Accessories,1,29.99,14.99,West,web,completed
11521,2024-11-03,jacob66@example.com,Mr. Robert Parker,"8327 Russell Mills Suite 818, Wallaceport, KY 80374",Mechanical Keyboard,Electronics,4,129.99,49.99,West,web,returned
11522,2024-03-04,larryfox@example.net,Timothy Scott,"953 Lisa Isle, Powellberg, ID 81116",Pen Set Premium,Office,1,28.99,14.99,Midwest,email_campaign,completed
11523,2024-12-21,alejandro26@example.net,Sarah Mcmillan,"666 Susan Crossing Apt. 292, Lake Kelsey, SC 85121",USB-C Hub,Electronics,1,59.99,29.99,West,mobile,completed
11524,2024-11-08,josephcastro@example.org,Anthony Mcdonald,"61386 Gillespie Squares Suite 783, West Kristinmouth, OR 50969",USB-C Hub,Electronics,1,59.99,29.99,West,mobile,completed
11525,2024-05-30,emma76@example.net,Sydney Pollard,"680 Olivia Junction Apt. 267, Greenview, PA 35099",Blue Light Glasses,Accessories,2,39.99,19.99,Northeast,web,cancelled
11526,2024-11-02,tammysexton@example.org,Jacob Rodriguez,"USNV Lee, FPO AA 33687",Screen Cleaner Kit,Accessories,1,12.99,7.99,Midwest,mobile,returned
11527,2024-11-13,bobbycarter@example.org,Ms. Jessica Bryant,"03519 Ashley Pines Suite 056, Courtneybury, IN 41998",Pen Set Premium,Office,2,28.99,14.99,Northeast,mobile,completed
11528,2024-08-20,brandon14@example.org,Sandra Mckinney,"6327 Kimberly Crossroad Apt. 381, South Billyhaven, RI 10648",Pen Set Premium,Office,2,28.99,14.99,Northeast,email_campaign,cancelled
11529,2024-10-31,xwilliams@example.org,Brad Adams,"659 Matthew Curve Suite 025, Davisville, AS 38502",Smart Plug 4-pack,Electronics,1,44.99,24.99,Southeast,web,completed
11530,2024-09-17,lesliebaird@example.org,Tom Smith,"30610 Penny Dam Apt. 689, Robertsborough, GU 60781",USB-C Hub,Electronics,1,59.99,29.99,Midwest,mobile,completed
11531,2024-04-05,campbellsergio@example.org,David Lynch,"26665 Chase Extensions, East Richard, MH 54741",Standing Desk Mat,Office,2,59.99,29.99,Southeast,email_campaign,completed
11532,2024-10-26,matthew06@example.org,Gabriel Morgan,"36702 Ramsey Creek, North Pamelastad, MH 98585",Notebook 200pg,Office,1,14.99,7.99,Northeast,web,completed
11533,2024-10-04,cpierce@example.com,Emma Krueger,"81679 Lisa Garden, Laurenborough, OK 30599",Blue Light Glasses,Accessories,1,39.99,19.99,Midwest,web,cancelled
11534,2024-07-07,alvingrimes@example.com,Morgan Haynes,"Unit 6570 Box 7943, DPO AE 14692",Monitor Stand,Office,1,49.99,24.99,Northeast,mobile,completed
11535,2024-05-01,antonionelson@example.com,Jennifer Rice,"190 Jennifer Hollow Apt. 154, Port Leslieton, PA 29514",Wireless Headphones,Electronics,1,149.99,79.99,Midwest,email_campaign,cancelled
11536,2024-04-10,justinhampton@example.net,William Harris,"5437 Aaron Viaduct Suite 164, South Sarah, AZ 84359",Smart Plug 4-pack,Electronics,1,44.99,24.99,West,web,returned
11537,2024-12-07,codyford@example.net,Antonio Fuentes,"339 Davis Row, Oscarville, NH 50123",Desk Lamp LED,Office,1,44.99,19.99,Southwest,web,completed
11538,2024-10-23,wbrooks@example.net,Trevor Young,"10559 Kim Rest, East Jennifer, CA 64480",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Southwest,mobile,completed
11539,2024-03-24,wandabennett@example.net,Mr. Micheal Scott V,"2593 Mcdonald Shore Suite 650, Philiptown, NJ 71015",Sticky Notes Bulk,Office,1,18.99,9.99,West,web,returned
11540,2024-01-02,ronald27@example.org,Sabrina Jenkins,"118 Hunt Way Apt. 109, South Mary, OR 85613",Webcam 1080p,Electronics,1,89.99,39.99,Midwest,mobile,completed
11541,2024-09-03,lawrencemegan@example.org,Andrea Mcdonald,"76280 Hickman Unions, Marshallfort, PR 65481",Notebook 200pg,Office,1,14.99,7.99,Southwest,mobile,completed
11542,2024-01-04,milleremily@example.com,James Anderson,"USS Hart, FPO AA 85367",Laptop Sleeve 15in,Accessories,1,29.99,14.99,West,web,completed
11543,2024-03-13,btorres@example.com,Mark Nixon,"220 Grimes Vista, East Michealbury, PR 96096",Phone Stand,Accessories,2,19.99,9.99,Northeast,web,completed
11544,2024-07-03,urobles@example.net,Lisa Bell,"67486 Lopez Plains Apt. 821, Acostaview, NY 59388",Cable Management Kit,Office,3,24.99,12.99,Midwest,mobile,cancelled
11545,2024-04-22,victor93@example.com,Lisa Dean,"843 Nathan Rapids Suite 125, Port Barry, CO 80669",Mechanical Keyboard,Electronics,1,129.99,49.99,West,web,completed
11546,2024-04-10,bryanjames@example.com,Kenneth Hernandez,"196 Jason Garden, East Courtneybury, WV 73260",Standing Desk Mat,Office,1,59.99,29.99,Southwest,mobile,completed
11547,2024-12-12,chawkins@example.com,Kerry Robertson,"3355 Rodney Extension Apt. 294, Kinghaven, DE 15408",Wireless Headphones,Electronics,1,149.99,79.99,Northeast,web,completed
11548,2024-06-05,angelicapowell@example.net,Donna Richardson,"29317 Dixon Isle, Port Johnview, TX 95032",Monitor Stand,Office,4,49.99,24.99,Southeast,web,completed
11549,2024-09-26,wbrooks@example.net,Emily Sanford,"791 Turner Cliffs Apt. 434, Jamiebury, NY 91683",Portable Charger,Electronics,1,59.99,29.99,Southeast,email_campaign,completed
11550,2024-03-07,jonesmark@example.com,Kevin Yoder,"480 Oscar Squares, Shannonstad, MT 24939",Pen Set Premium,Office,1,28.99,14.99,West,web,cancelled
11551,2024-11-02,james91@example.com,Stacy Gibbs,"Unit 8855 Box 0694, DPO AE 76419",Desk Lamp LED,Office,1,44.99,19.99,Northeast,email_campaign,completed
11552,2024-10-27,joseph10@example.net,Elijah Hodge,"9354 Danny Alley Apt. 818, Carrville, IL 20898",Blue Light Glasses,Accessories,2,39.99,19.99,West,web,completed
11553,2024-01-28,mikemaddox@example.com,Eric Shaw,"57034 Wood Center, Port Tiffanychester, LA 90562",Desk Lamp LED,Office,1,44.99,19.99,West,web,completed
11554,2024-04-17,patrickturner@example.com,Diane Hays,"35469 Douglas Gateway, Adamland, WV 58804",Standing Desk Mat,Office,3,59.99,29.99,West,mobile,returned
11555,2024-09-17,elizabethperez@example.com,Antonio Lynn,"7006 Laura Gateway Apt. 079, Danielborough, MA 17994",USB-C Hub,Electronics,1,59.99,29.99,West,mobile,cancelled
11556,2024-09-22,greenkathryn@example.org,April Jackson,"5616 Rebecca Junction, Kingland, NC 96436",Screen Cleaner Kit,Accessories,1,12.99,7.99,West,mobile,cancelled
11557,2024-09-04,joseph33@example.net,James Simon,"156 Arnold Mill Apt. 578, New Brian, MA 23789",Portable Charger,Electronics,1,59.99,29.99,Northeast,web,cancelled
11558,2024-10-25,brittany21@example.net,Maria Garcia,"141 Smith Corner Apt. 856, New David, PR 22574",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Midwest,mobile,returned
11559,2024-07-21,amorris@example.org,Samantha Johnson,"09844 Montgomery Parkway, Powellport, ND 10213",Mechanical Keyboard,Electronics,3,129.99,49.99,Northeast,mobile,completed
11560,2024-07-10,stevenayers@example.net,Matthew Bryant,"4491 Lee Drive, New Diamondville, CT 25494",Desk Lamp LED,Office,1,44.99,19.99,Southeast,mobile,completed
11561,2024-09-22,holmesnicole@example.org,James Rich,"2840 Dylan Stream, Ralphfurt, NJ 11206",Standing Desk Mat,Office,1,59.99,29.99,Midwest,web,completed
11562,2024-06-21,yvettemoore@example.org,Timothy Ponce,"86707 Cruz Inlet, New Samantha, ID 85935",Phone Stand,Accessories,1,19.99,9.99,Southeast,mobile,completed
11563,2024-09-11,bbowman@example.net,John Williams,"2107 White Highway Apt. 033, Port Mitchellland, AK 90668",Blue Light Glasses,Accessories,1,39.99,19.99,Midwest,mobile,completed
11564,2024-05-15,jlevy@example.com,Regina Taylor,"4168 Brittney Oval Suite 398, Hollybury, OH 86689",Laptop Sleeve 15in,Accessories,1,29.99,14.99,Southeast,web,completed
11565,2024-09-19,ballardgary@example.net,Susan Wong,"Unit 2786 Box 8070, DPO AA 24178",USB-C Hub,Electronics,3,59.99,29.99,Southeast,web,completed
11566,2024-02-06,michaelsloan@example.net,Joseph Guzman,"69921 Lucas Inlet, Cortezstad, AL 62010",Whiteboard 24x36,Office,1,69.99,34.99,Southwest,web,completed
11567,2024-06-17,simpsonnicholas@example.net,Tamara Barrera,"57686 Martinez Cliffs Apt. 805, Charlesview, OH 37132",Phone Stand,Accessories,1,19.99,9.99,Northeast,web,completed
11568,2024-11-05,joshua22@example.com,Gabrielle Gonzalez,"059 Michael Court, Clarkstad, DE 98498",Standing Desk Mat,Office,1,59.99,29.99,Southeast,web,cancelled
11569,2024-05-13,johnsonrobert@example.com,Michael Madden,"65905 Johnathan Overpass Apt. 722, West Dennis, VI 92521",Monitor Stand,Office,1,49.99,24.99,West,email_campaign,cancelled
11570,2024-07-25,ybridges@example.com,Tina Kaiser,"81281 Brown Turnpike, West Shirley, ME 88941",Wireless Headphones,Electronics,2,149.99,79.99,West,web,completed
11571,2024-09-19,vharmon@example.com,Tiffany Wilson,"PSC 7596, Box 3731, APO AE 40584",Screen Cleaner Kit,Accessories,1,12.99,7.99,West,web,cancelled
11572,2024-04-17,johntravis@example.org,Kathy Martin MD,"400 Lisa Place Apt. 803, Evansstad, VT 12648",Monitor Stand,Office,2,49.99,24.99,West,web,completed
11573,2024-08-24,hardindavid@example.net,Bill King,"28461 Walters Mountains Suite 321, Ashleyshire, NJ 01909",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Southeast,mobile,returned
11574,2024-12-23,elizabethestes@example.com,Eric Simpson,"4210 Ward Ways, Port Andrewfurt, AL 09104",Laptop Sleeve 15in,Accessories,1,29.99,14.99,West,web,completed
11575,2024-03-12,fullerdaniel@example.org,Jacob Choi,"07223 Henderson Wall Suite 217, Nortonland, VT 69016",Blue Light Glasses,Accessories,1,39.99,19.99,Northeast,mobile,completed
11576,2024-12-03,despinoza@example.com,Nicolas Hardin,"771 Kristine Rest, New Tashabury, RI 60331",Sticky Notes Bulk,Office,1,18.99,9.99,West,email_campaign,completed
11577,2024-07-25,bobbyhunter@example.org,Isaiah Matthews,"173 Wilson Point Apt. 796, Jessicaton, IA 82601",Phone Stand,Accessories,2,19.99,9.99,Southeast,mobile,completed
11578,2024-01-17,baileytodd@example.com,Lisa Meadows,"62054 Burke Trafficway Apt. 927, Lake Annaview, AK 54316",Whiteboard 24x36,Office,2,69.99,34.99,Southeast,web,returned
11579,2024-11-04,zacharyabbott@example.com,William Rodgers,"USS Saunders, FPO AE 60615",Monitor Stand,Office,2,49.99,24.99,Northeast,mobile,completed
11580,2024-07-19,jacob55@example.net,Michelle Campos,"0789 Bryant Square Apt. 210, South Kimberlytown, KY 03340",Pen Set Premium,Office,1,28.99,14.99,Midwest,mobile,completed
11581,2024-10-18,troy11@example.org,Brian Wallace,"1048 Ortiz Common, Scottview, FL 57308",USB-C Hub,Electronics,1,59.99,29.99,Midwest,mobile,completed
11582,2024-12-11,kaylaturner@example.com,David Dunn,"18770 John Islands, Frankport, TN 39004",Portable Charger,Electronics,1,59.99,29.99,Southwest,web,completed
11583,2024-04-05,kristijohnson@example.org,Ryan Hopkins,"490 Danielle Centers Suite 381, Ramoshaven, OR 75659",Whiteboard 24x36,Office,1,69.99,34.99,Northeast,mobile,cancelled
11584,2024-05-29,joseskinner@example.org,Alex Wyatt,"18643 John Via, Sandrafurt, GU 49205",Desk Lamp LED,Office,1,44.99,19.99,Northeast,web,completed
11585,2024-03-28,hicksdavid@example.com,Bobby Montoya,"3743 Michael Light, Phillipsmouth, IL 50300",Smart Plug 4-pack,Electronics,1,44.99,24.99,Northeast,web,completed
11586,2024-02-26,lesliehutchinson@example.net,Caleb Underwood,"90206 Tracy Gateway, Banksborough, AR 04832",Laptop Sleeve 15in,Accessories,1,29.99,14.99,West,mobile,completed
11587,2024-04-15,monica21@example.net,Christopher Hancock,"353 Santiago Island Suite 116, Lake Larryshire, VT 80600",Monitor Stand,Office,1,49.99,24.99,Midwest,email_campaign,completed
11588,2024-12-06,joseph26@example.net,Donald Wilcox,"8268 Jennifer Road Suite 081, Melissashire, GU 86603",Monitor Stand,Office,3,49.99,24.99,West,mobile,completed
11589,2024-09-14,tammy23@example.org,Justin Watkins,"352 Matthew Valley, Stewartfort, VT 87749",Noise Cancelling Earbuds,Electronics,2,119.99,59.99,Northeast,web,returned
11590,2024-07-23,willisnicole@example.net,Rhonda Ward,"52477 Olson Heights Suite 964, North Kevin, LA 07430",Portable Charger,Electronics,1,59.99,29.99,Southeast,web,completed
11591,2024-09-08,grahampaul@example.net,Tammy Price,"755 Tyler Ramp, Port Norma, OH 46590",Pen Set Premium,Office,3,28.99,14.99,West,web,returned
11592,2024-11-26,denise60@example.net,Bryan Blackwell,"54539 Williams Throughway Suite 099, East Megan, WA 33645",Portable Charger,Electronics,1,59.99,29.99,Midwest,email_campaign,completed
11593,2024-03-30,kjohnson@example.org,Chad Barnett,"743 Gina Trail, East Davidton, SD 30796",Portable Charger,Electronics,1,59.99,29.99,Southeast,web,cancelled
11594,2024-07-15,john98@example.net,Derek Moore,"36179 Hudson Stream Suite 549, Jenniferstad, MP 60324",Blue Light Glasses,Accessories,1,39.99,19.99,Southeast,email_campaign,returned
11595,2024-01-23,thompsonjessica@example.net,Michael Roberts,"1832 Sarah Harbors, East Jasonborough, MO 87750",Ergonomic Mouse,Electronics,2,69.99,34.99,Southwest,mobile,completed
11596,2024-10-02,thomasgarcia@example.com,Debra Johnson,"6551 Frank Lane, New Christopher, DE 02586",Notebook 200pg,Office,3,14.99,7.99,West,web,completed
11597,2024-04-21,adam22@example.net,Candice Woods,"528 Scott Manor Suite 742, New Jason, UT 35234",Cable Management Kit,Office,2,24.99,12.99,Southwest,email_campaign,completed
11598,2024-02-09,reneeperez@example.net,Joyce Simon MD,"692 Mallory Key, North Alexanderfurt, AL 64689",Noise Cancelling Earbuds,Electronics,5,119.99,59.99,Midwest,web,returned
11599,2024-05-09,esherman@example.com,Mark King,"Unit 8696 Box 5371, DPO AA 47224",Webcam 1080p,Electronics,1,89.99,39.99,Midwest,mobile,completed
11600,2024-12-21,bwright@example.com,Justin Hansen,"09507 Maureen Mountain Suite 312, Zhangview, CO 97766",Desk Lamp LED,Office,1,44.99,19.99,Midwest,web,completed
11601,2024-07-22,zachary02@example.net,Mckenzie Cuevas,"268 Aaron Circle, Hernandeztown, OH 86380",Portable Charger,Electronics,3,59.99,29.99,Southeast,mobile,cancelled
11602,2024-06-16,kmiller@example.org,Sarah Cantrell,"596 David Fords, Port Markhaven, VA 61391",Mechanical Keyboard,Electronics,3,129.99,49.99,Northeast,email_campaign,completed
11603,2024-05-04,danny57@example.net,Christopher Smith,"USS Bauer, FPO AE 79800",Portable Charger,Electronics,1,59.99,29.99,Midwest,web,completed
11604,2024-01-10,sheila75@example.org,Robert Ramirez,"USS Williams, FPO AP 82456",Portable Charger,Electronics,1,59.99,29.99,Northeast,web,completed
11605,2024-07-19,wsnyder@example.net,Kari Peterson,"591 Rogers Hill, Thompsonbury, MO 54542",Pen Set Premium,Office,1,28.99,14.99,Northeast,web,completed
11606,2024-08-13,erica27@example.org,Tina Garcia,"PSC 4204, Box 3845, APO AE 89889",Ergonomic Mouse,Electronics,1,69.99,34.99,Northeast,email_campaign,completed
